      1,           0.,           0.
      2,        0.125,           0.
      3,         0.25,           0.
      4,        0.375,           0.
      5,          0.5,           0.
      6,        0.625,           0.
      7,         0.75,           0.
      8,        0.875,           0.
      9,           1.,           0.
     10,        1.125,           0.
     11,         1.25,           0.
     12,        1.375,           0.
     13,          1.5,           0.
     14,        1.625,           0.
     15,         1.75,           0.
     16,        1.875,           0.
     17,           2.,           0.
     18,           0.,        0.125
     19,        0.125,        0.125
     20,         0.25,        0.125
     21,        0.375,        0.125
     22,          0.5,        0.125
     23,        0.625,        0.125
     24,         0.75,        0.125
     25,        0.875,        0.125
     26,           1.,        0.125
     27,        1.125,        0.125
     28,         1.25,        0.125
     29,        1.375,        0.125
     30,          1.5,        0.125
     31,        1.625,        0.125
     32,         1.75,        0.125
     33,        1.875,        0.125
     34,           2.,        0.125
     35,           0.,         0.25
     36,        0.125,         0.25
     37,         0.25,         0.25
     38,        0.375,         0.25
     39,          0.5,         0.25
     40,        0.625,         0.25
     41,         0.75,         0.25
     42,        0.875,         0.25
     43,           1.,         0.25
     44,        1.125,         0.25
     45,         1.25,         0.25
     46,        1.375,         0.25
     47,          1.5,         0.25
     48,        1.625,         0.25
     49,         1.75,         0.25
     50,        1.875,         0.25
     51,           2.,         0.25
     52,           0.,        0.375
     53,        0.125,        0.375
     54,         0.25,        0.375
     55,        0.375,        0.375
     56,          0.5,        0.375
     57,        0.625,        0.375
     58,         0.75,        0.375
     59,        0.875,        0.375
     60,           1.,        0.375
     61,        1.125,        0.375
     62,         1.25,        0.375
     63,        1.375,        0.375
     64,          1.5,        0.375
     65,        1.625,        0.375
     66,         1.75,        0.375
     67,        1.875,        0.375
     68,           2.,        0.375
     69,           0.,          0.5
     70,        0.125,          0.5
     71,         0.25,          0.5
     72,        0.375,          0.5
     73,          0.5,          0.5
     74,        0.625,          0.5
     75,         0.75,          0.5
     76,        0.875,          0.5
     77,           1.,          0.5
     78,        1.125,          0.5
     79,         1.25,          0.5
     80,        1.375,          0.5
     81,          1.5,          0.5
     82,        1.625,          0.5
     83,         1.75,          0.5
     84,        1.875,          0.5
     85,           2.,          0.5
     86,           0.,        0.625
     87,        0.125,        0.625
     88,         0.25,        0.625
     89,        0.375,        0.625
     90,          0.5,        0.625
     91,        0.625,        0.625
     92,         0.75,        0.625
     93,        0.875,        0.625
     94,           1.,        0.625
     95,        1.125,        0.625
     96,         1.25,        0.625
     97,        1.375,        0.625
     98,          1.5,        0.625
     99,        1.625,        0.625
    100,         1.75,        0.625
    101,        1.875,        0.625
    102,           2.,        0.625
    103,           0.,         0.75
    104,        0.125,         0.75
    105,         0.25,         0.75
    106,        0.375,         0.75
    107,          0.5,         0.75
    108,        0.625,         0.75
    109,         0.75,         0.75
    110,        0.875,         0.75
    111,           1.,         0.75
    112,        1.125,         0.75
    113,         1.25,         0.75
    114,        1.375,         0.75
    115,          1.5,         0.75
    116,        1.625,         0.75
    117,         1.75,         0.75
    118,        1.875,         0.75
    119,           2.,         0.75
    120,           0.,        0.875
    121,        0.125,        0.875
    122,         0.25,        0.875
    123,        0.375,        0.875
    124,          0.5,        0.875
    125,        0.625,        0.875
    126,         0.75,        0.875
    127,        0.875,        0.875
    128,           1.,        0.875
    129,        1.125,        0.875
    130,         1.25,        0.875
    131,        1.375,        0.875
    132,          1.5,        0.875
    133,        1.625,        0.875
    134,         1.75,        0.875
    135,        1.875,        0.875
    136,           2.,        0.875
    137,           0.,           1.
    138,        0.125,           1.
    139,         0.25,           1.
    140,        0.375,           1.
    141,          0.5,           1.
    142,        0.625,           1.
    143,         0.75,           1.
    144,        0.875,           1.
    145,           1.,           1.
    146,        1.125,           1.
    147,         1.25,           1.
    148,        1.375,           1.
    149,          1.5,           1.
    150,        1.625,           1.
    151,         1.75,           1.
    152,        1.875,           1.
    153,           2.,           1.
    154,           0.,        1.125
    155,        0.125,        1.125
    156,         0.25,        1.125
    157,        0.375,        1.125
    158,          0.5,        1.125
    159,        0.625,        1.125
    160,         0.75,        1.125
    161,        0.875,        1.125
    162,           1.,        1.125
    163,        1.125,        1.125
    164,         1.25,        1.125
    165,        1.375,        1.125
    166,          1.5,        1.125
    167,        1.625,        1.125
    168,         1.75,        1.125
    169,        1.875,        1.125
    170,           2.,        1.125
    171,           0.,         1.25
    172,        0.125,         1.25
    173,         0.25,         1.25
    174,        0.375,         1.25
    175,          0.5,         1.25
    176,        0.625,         1.25
    177,         0.75,         1.25
    178,        0.875,         1.25
    179,           1.,         1.25
    180,        1.125,         1.25
    181,         1.25,         1.25
    182,        1.375,         1.25
    183,          1.5,         1.25
    184,        1.625,         1.25
    185,         1.75,         1.25
    186,        1.875,         1.25
    187,           2.,         1.25
    188,           0.,        1.375
    189,        0.125,        1.375
    190,         0.25,        1.375
    191,        0.375,        1.375
    192,          0.5,        1.375
    193,        0.625,        1.375
    194,         0.75,        1.375
    195,        0.875,        1.375
    196,           1.,        1.375
    197,        1.125,        1.375
    198,         1.25,        1.375
    199,        1.375,        1.375
    200,          1.5,        1.375
    201,        1.625,        1.375
    202,         1.75,        1.375
    203,        1.875,        1.375
    204,           2.,        1.375
    205,           0.,          1.5
    206,        0.125,          1.5
